order_id,payment_type,payment_sequential,payment_value,payment_installments,installment_value,installment_value_capped,high_installment_flag,used_voucher
4aa353cc7496d36dad27d939dfdfe59e,credit_card,1,563.15,1,563.15,178.25,0,0
b293a5668e9ef946f56c5eb92b468f14,credit_card,1,165.3,3,55.1,55.1,1,0
7be1e90857091733dbf1e7d916c84e01,credit_card,1,72.36,1,72.36,72.36,0,0
d3cc9985b382ccfd773563453d506359,credit_card,1,136.52,10,13.65,13.65,1,0
0327e521bdeabce73fcf327b2fc94c92,credit_card,1,66.71,1,66.71,66.71,0,0
160fec373d1524d70a0adcc4922e3f5f,voucher,1,50.0,1,50.0,50.0,1,1
bfc8d3ca0ee3a93d7eee14d27639c90f,credit_card,1,89.21,1,89.21,89.21,0,0
8c88168ecddc30a5a4a4b899720a9d66,credit_card,1,224.09,6,37.35,37.35,1,0
e81032820ec46f233a5cb7e835274872,boleto,1,61.83,1,61.83,61.83,1,0
9b951f6f81b73f9ee291b9735e6fe993,boleto,1,262.12,1,262.12,178.25,0,0
ee04737d79939a0ff52a84c34c430093,boleto,1,128.54,1,128.54,128.54,0,0
5b3e420db4439e252b47a3841bd5f6c3,boleto,1,203.63,1,203.63,178.25,0,0
32c28df30cefeb8eb92d79d4adba2e1e,boleto,1,57.61,1,57.61,57.61,1,0
156f6f0ed73a57da184aecc81303bf9d,boleto,1,31.28,1,31.28,31.28,1,0
28c64e857ee676bae6e88191ad4fc730,boleto,1,227.27,1,227.27,178.25,0,0
856450615438e29ecc334651df96e7f6,credit_card,1,554.32,8,69.29,69.29,1,0
8a49984afb76dae66f3810e1b7093ec4,boleto,1,116.34,1,116.34,116.34,0,0
9ea0fa63c2d7cfeb3bee5a9e4940c5ee,credit_card,1,31.72,3,10.57,10.57,1,0
882b68d1f14f22a2658e0de1ab4b0785,credit_card,1,213.6,8,26.7,26.7,1,0
2140d49aa405c7c344212e78351fef98,credit_card,1,23.99,1,23.99,23.99,1,0
75107c0791f328a77ef65ab69646594e,credit_card,1,137.99,1,137.99,137.99,0,0
1a71051dfe3a0641e6feafe991adbdab,credit_card,1,238.78,3,79.59,79.59,1,0
d9009d1d046dfcfcdc8deb608482e570,boleto,1,127.1,1,127.1,127.1,0,0
e4d61351ce186ccc134b684f991a3abd,credit_card,1,102.74,3,34.25,34.25,1,0
b72f2809724c9676ae9bc68a12d9626d,credit_card,1,514.15,2,257.08,178.25,0,0
02058d1c3b825765a4ec45968b8a1c97,boleto,1,1826.34,1,1826.34,178.25,0,0
5ea87cd245f8b1b4948bda755b188b98,credit_card,1,55.09,5,11.02,11.02,1,0
abf8d2c3cc9ffa42db0103106b061889,credit_card,1,48.28,1,48.28,48.28,1,0
5fd51001358a7987c0e38d1d74a610ea,credit_card,1,66.82,1,66.82,66.82,0,0
750d41eea698eb46b84a70de18de2a5f,credit_card,1,86.1,4,21.53,21.53,1,0
bc6e64a497c7dfd9468e41c742b09c6a,credit_card,1,41.96,1,41.96,41.96,1,0
f72289715f4416fb6e9a289031977b6d,credit_card,1,756.49,10,75.65,75.65,1,0
e2172f6d6406600e974895aa52e47b45,credit_card,1,92.05,9,10.23,10.23,1,0
54e52a2c76449b9a634705a5ae9684a9,voucher,3,81.34,1,81.34,81.34,0,1
883781be689361196e762b3dbeed6cce,credit_card,1,215.14,5,43.03,43.03,1,0
e995849d624de031646bce4313b6d2fd,voucher,1,55.37,1,55.37,55.37,1,1
f1fbc76b5a7cfbf5170cba46cbc93c24,boleto,1,163.92,1,163.92,163.92,0,0
c77dc8cf9ea2034e02bdfe5231d51423,credit_card,1,130.1,4,32.53,32.53,1,0
bfca7413b79272dc5ed993b4e90c53ce,boleto,1,35.1,1,35.1,35.1,1,0
b7a7ac8cd7f24354a07b090362fbb6bd,boleto,1,159.09,1,159.09,159.09,0,0
85755a53293260a175624f3ee95afad7,credit_card,1,62.25,2,31.13,31.13,1,0
13f4bad08354705fbeb23f41f08c31c4,credit_card,1,383.79,8,47.97,47.97,1,0
1bf797ec1ed7fcccdf61a61d5f8ce29b,voucher,1,48.69,1,48.69,48.69,1,1
f05099a928d90c394963b1f0d8360149,credit_card,1,195.79,10,19.58,19.58,1,0
4cc8845d2a687fdd3d47898857cecdfd,credit_card,1,163.89,1,163.89,163.89,0,0
9e6bc602a2466daa94736f31d1319c5d,credit_card,1,356.64,6,59.44,59.44,1,0
39cffde7cac18d45ba04d0eda617e06c,credit_card,1,40.0,1,40.0,40.0,1,0
1a4bf675df415785d3d9b3f3521988a7,credit_card,1,87.9,1,87.9,87.9,0,0
826fc3782b3bbdfea8c82e11ff16fb9e,credit_card,1,62.71,1,62.71,62.71,1,0
4209ee3387ac1d2f5a5569fabb412118,voucher,1,139.52,1,139.52,139.52,0,1
5d70582531ed37f284797ba1354e0c50,credit_card,1,101.13,2,50.57,50.57,1,0
fc3078fa5d882e59237a658341f57738,credit_card,1,282.14,1,282.14,178.25,0,0
61cfa60003f1d98a86cc3562f13b2ea0,voucher,1,54.84,1,54.84,54.84,1,1
adb1748adc3299b13377d760724388f8,credit_card,1,40.52,4,10.13,10.13,1,0
0668d086b3ae41adde3aed3dacbc8fae,debit_card,2,252.74,1,252.74,178.25,0,0
310e0c1bbfe5a00061a55e4fa2341fdc,credit_card,1,108.0,1,108.0,108.0,0,0
3ad68235680db3c8a491e0362402fd96,credit_card,1,22.38,1,22.38,22.38,1,0
1fffb8b3f671b92497da76aacd6abc72,credit_card,1,182.85,3,60.95,60.95,1,0
59e87cfa722bf039f1379c56d0f97e07,debit_card,1,32.18,1,32.18,32.18,1,0
c26761f0a70b2b7e0bb437aef502ffc1,boleto,1,29.09,1,29.09,29.09,1,0
76b5a5fc007406c38125f8d12147093f,credit_card,1,40.12,1,40.12,40.12,1,0
fd97401041e22864ebc2b6b2388d5a8e,credit_card,1,366.69,3,122.23,122.23,1,0
c6b85930220a1a577a8a8352c7dba78f,credit_card,1,181.55,2,90.78,90.78,0,0
add546d4d3ce43710bba09276bbe07e2,credit_card,1,107.47,1,107.47,107.47,0,0
295ad751198b4f1a2651400773795227,credit_card,1,87.71,4,21.93,21.93,1,0
7dae8e764e7cce9b6197c024b802e5d9,boleto,1,89.36,1,89.36,89.36,0,0
2a18b3d0f12775db98aeb028d0e388da,credit_card,1,28.09,1,28.09,28.09,1,0
71282e3ab70a4319b82314e59041549a,credit_card,1,121.64,2,60.82,60.82,1,0
2be4ffd7d4cce421234db66149a7f749,credit_card,1,150.97,3,50.32,50.32,1,0
c32aa6c419d45714f23c9df96f217cc9,credit_card,1,41.58,4,10.4,10.4,1,0
3d9650eb93f7e3a88b65616691a0126b,boleto,1,125.86,1,125.86,125.86,0,0
39772b0c00ea1058ec90761ab94aee16,credit_card,1,86.61,1,86.61,86.61,0,0
61dd0efaf7b949ec0c1d45cd9bc731a9,credit_card,1,44.24,2,22.12,22.12,1,0
4986ad26a712831bf15208292d72e96d,credit_card,1,1269.5,10,126.95,126.95,1,0
49786a9c2b41f65bfb53a1c346f08f32,boleto,1,127.1,1,127.1,127.1,0,0
29779056b8e8e8dc45effacaef7b8470,credit_card,1,152.09,3,50.7,50.7,1,0
1fdc2609d5cf7bbc42f1af8ff3072049,credit_card,1,64.62,2,32.31,32.31,1,0
6ccd16e549ce0ddb62d8a6ec81f50a8c,boleto,1,44.24,1,44.24,44.24,1,0
e1db59871010ccacfb63f6cc3f0db76f,credit_card,1,242.83,3,80.94,80.94,1,0
49873be3d163feec184f5afcaea61a47,credit_card,1,46.2,1,46.2,46.2,1,0
c1efc16c61c46cc2eff17d0ea6202aaf,credit_card,1,140.0,7,20.0,20.0,1,0
8a5df58ab18abdaa52f8f595c1af1197,credit_card,1,245.19,3,81.73,81.73,1,0
42f59e16260400b61de263422f347ef4,credit_card,1,147.22,2,73.61,73.61,0,0
df1b378ac0b21d71ef1e642971d31530,credit_card,1,44.01,1,44.01,44.01,1,0
b6af24208d3b5b07c4f1bbbfb57dd8c2,credit_card,1,137.66,5,27.53,27.53,1,0
9a75a775d17d37cd19193fe02c3f21de,boleto,1,424.04,1,424.04,178.25,0,0
72153affaac51d3697982e86191a88c4,credit_card,1,158.35,4,39.59,39.59,1,0
76863cb4cf1a8ca82f55c78c02cb47a1,boleto,1,46.0,1,46.0,46.0,1,0
f9ca78db37320d8b51acd2e6eacc3f22,credit_card,1,536.75,1,536.75,178.25,0,0
4b4f4465ed0f3c314fcd6e082d00c288,credit_card,1,45.0,2,22.5,22.5,1,0
f8195b598a0ec6b6abc1c2a06c59f621,credit_card,1,45.22,1,45.22,45.22,1,0
d4eff6641558ecdca48ded390ea2e5a9,credit_card,1,106.75,8,13.34,13.34,1,0
fbdb804cd5fd11e97287cd4cc842f7c4,credit_card,1,46.2,1,46.2,46.2,1,0
63dbe0c8e63e5f1b4deec09d4f044a7f,credit_card,1,771.69,24,32.15,32.15,1,0
95e42e6aaf6264cd3e77c06b32dc3003,credit_card,1,92.85,8,11.61,11.61,1,0
3b4495ee12b140977975b7ef18c904aa,credit_card,1,60.74,1,60.74,60.74,1,0
5746305e595500896b4f6621e08a80aa,credit_card,1,42.78,1,42.78,42.78,1,0
39d12e8a24d51d8b1202939fadf3df78,credit_card,1,70.02,1,70.02,70.02,0,0
454004e3ce41f39124b8d2fc835a9117,credit_card,1,43.22,4,10.81,10.81,1,0
62f71f81ef15beda4132f1d92528a59f,credit_card,1,238.69,8,29.84,29.84,1,0
85cebb5f41967daca44f7c7883856f96,credit_card,1,147.88,1,147.88,147.88,0,0
d214b4670d22fbbbce0677ce7e2645ed,credit_card,1,115.45,2,57.73,57.73,1,0
c81f82eab302914d20218d748b132f0a,credit_card,1,54.0,5,10.8,10.8,1,0
07c04599729da94f8aeb0974035ac307,credit_card,1,25.75,1,25.75,25.75,1,0
b830151a31b4a50240340fa048e7ff31,credit_card,1,96.8,9,10.76,10.76,1,0
ee9f6e9060450329e05aef3781e5ed38,credit_card,1,344.34,5,68.87,68.87,1,0
1147614ede9ce51acd3fc449b86114e3,credit_card,1,62.91,3,20.97,20.97,1,0
2972bf7609b0a30508f2a31d49bc6f84,credit_card,1,423.17,3,141.06,141.06,1,0
858b69e79115bbd0e62db0a2bd016b42,credit_card,1,138.15,10,13.82,13.82,1,0
322c7c19e12003144d90c31215ec170c,boleto,1,38.01,1,38.01,38.01,1,0
610883752a98dcefa38fa9715c6b1e84,credit_card,1,198.13,2,99.07,99.07,0,0
dbb6cbbc98dbc65229f1377c7f0408c7,boleto,1,41.2,1,41.2,41.2,1,0
31209eb386cfc93a1aeacf7d2da74f86,credit_card,1,238.81,3,79.6,79.6,1,0
5e0ff060a686922559e33f8dbe998e41,credit_card,1,124.98,2,62.49,62.49,1,0
b0f913cb83681e8a8563b96b641b3e1b,voucher,9,6.42,1,6.42,6.42,1,1
3ba97310c8f8f6f5e9153973e87297ae,boleto,1,42.86,1,42.86,42.86,1,0
7ae0330e067654a1a8748925bcac88be,credit_card,1,218.61,8,27.33,27.33,1,0
acc5c9844167d3c176f5f31fb0b06bce,credit_card,1,75.08,4,18.77,18.77,1,0
13bc75256bad09f3273a88f49cff00e1,credit_card,1,166.37,1,166.37,166.37,0,0
96e7a3c4942a286dc88f85fffcdfbf50,credit_card,1,117.35,2,58.68,58.68,1,0
6fbc5b66b494906692191a0673edc28c,credit_card,1,152.51,1,152.51,152.51,0,0
6a4b5d63051de8243001f5daa42383f1,boleto,1,57.73,1,57.73,57.73,1,0
f48f1f27399611e17088c57968bc1486,boleto,1,40.69,1,40.69,40.69,1,0
4a686b47e7eecbd136617bf8ae7c9af4,voucher,1,20.0,1,20.0,20.0,1,1
fdcd1438710f47b926796d3778452212,credit_card,1,104.28,1,104.28,104.28,0,0
ae99b18a689631b93726b2e19fca9ac5,credit_card,1,100.34,2,50.17,50.17,1,0
4bfcba9e084f46c8e3cb49b0fa6e6159,voucher,6,50.0,1,50.0,50.0,1,1
ccfc484fcb27730cc6594fdbd1dd1c88,boleto,1,197.2,1,197.2,178.25,0,0
cc9782f02aae34f01d12f3dbee4d5d93,credit_card,1,192.12,1,192.12,178.25,0,0
42058e87845d32cb0c0ccef5e01bba32,credit_card,1,95.02,5,19.0,19.0,1,0
242c9821e1036401ddc1d061ffcb034c,voucher,2,188.9,1,188.9,178.25,0,1
56f4ca489c9843f27c5550b57b70362e,credit_card,1,22.84,1,22.84,22.84,1,0
fce15c105dfcd0ab5e6cc03e4b026167,credit_card,1,142.11,5,28.42,28.42,1,0
0a3d9f14b1781670b56b1832ba291095,boleto,1,395.8,1,395.8,178.25,0,0
a58298b548a97e743824ca6c1dcb6b95,credit_card,1,219.5,3,73.17,73.17,1,0
fe857b5ac310b06adabd0e18af932cc5,credit_card,1,29.7,1,29.7,29.7,1,0
09868b0eb512bfbbe98900f16d79d055,boleto,1,129.98,1,129.98,129.98,0,0
c26ab0b30d07987314b27778194f020b,boleto,1,329.16,1,329.16,178.25,0,0
c6d6debf53b012b5b280530352c67792,credit_card,1,455.71,10,45.57,45.57,1,0
b335c1b6b81809fb3de72bab88595134,credit_card,1,95.7,1,95.7,95.7,0,0
f4e88b3ce1eb899d388467aa702fdf93,voucher,3,18.92,1,18.92,18.92,1,1
3a6bf12cb580b92b0d58b93fd1a35e17,credit_card,1,239.35,4,59.84,59.84,1,0
c95fbcf33d5ba15af6f43da58b673828,boleto,1,106.87,1,106.87,106.87,0,0
07e2a9d486a8394f2700230396e8d5f0,credit_card,1,271.83,1,271.83,178.25,0,0
20127339dd8d9c579830783e565b4fd8,credit_card,1,213.7,6,35.62,35.62,1,0
c1a356e90c7da57e52f7c1fa132ca486,credit_card,1,137.92,4,34.48,34.48,1,0
18e82a9a005e7ca6f3811d4a46e1567d,credit_card,1,123.76,2,61.88,61.88,1,0
08accb1f1ce9ae08483229dd246b8911,credit_card,1,34.09,3,11.36,11.36,1,0
4867306a7b3d9d5620d493184c6a4a7f,boleto,1,74.17,1,74.17,74.17,0,0
4277d961a6e74ff894d817d0f781c1c2,credit_card,1,285.63,3,95.21,95.21,1,0
fa2327f446a561a540a3fe3069f99046,credit_card,1,102.17,4,25.54,25.54,1,0
7f1308d4daa38317363931054a0358f3,credit_card,1,116.36,4,29.09,29.09,1,0
a7931d1356ebfaff87f69f952ff58208,credit_card,1,90.96,2,45.48,45.48,1,0
e90ec4b6b234181833371ada5474c96b,credit_card,1,95.76,1,95.76,95.76,0,0
e6fd05b126cb5c89f360d14068a14e78,boleto,1,236.2,1,236.2,178.25,0,0
ededa5cad112d720146424acff90d158,credit_card,1,227.51,10,22.75,22.75,1,0
0b8df9666ae41f9985a6f7d73047d62a,boleto,1,72.43,1,72.43,72.43,0,0
d340bf9b2514974a57c9c2cb9020e259,credit_card,1,73.03,2,36.52,36.52,1,0
33f5cb78dc85b0b2d67cce7b979fa41b,credit_card,1,24.99,1,24.99,24.99,1,0
178f859d222729f650b08c3c8417f9bb,credit_card,1,47.56,3,15.85,15.85,1,0
79f31a7e6b20571d229c2b79cd8c6b54,credit_card,1,385.18,3,128.39,128.39,1,0
4069c489933782af79afcd3a0e4d693c,voucher,5,13.6,1,13.6,13.6,1,1
99d4dd36318ceb97e9feda8baade3ce2,credit_card,1,80.31,3,26.77,26.77,1,0
a430c3923f187d00e67e7fef037109d3,credit_card,1,112.71,2,56.36,56.36,1,0
c5757562b34fa65e15e9f66a21513c45,credit_card,1,108.18,1,108.18,108.18,0,0
2709ee9d4fc363bd22b6bc782fa3668f,credit_card,1,87.75,1,87.75,87.75,0,0
863bc53446a20a42457cad19cabdeef1,credit_card,1,68.89,1,68.89,68.89,0,0
b6e796ad8c9c44fcd24f94d0068f4868,boleto,1,30.04,1,30.04,30.04,1,0
e5be01fc8670f32ae3555c7e35f89086,boleto,1,76.38,1,76.38,76.38,0,0
08cd96d5c09ad751d2c4ffd556f96c31,voucher,2,18.12,1,18.12,18.12,1,1
23a8531948bc865dee9fcdbacea311eb,credit_card,1,102.03,10,10.2,10.2,1,0
0cb752bde20054fcde65c16163ab64b9,credit_card,1,117.23,1,117.23,117.23,0,0
5f5e8b484bf04fd34dc39753519239ff,credit_card,1,386.76,8,48.35,48.35,1,0
36bc3158d94ee7eb9405f0ac77259d07,credit_card,1,104.0,2,52.0,52.0,1,0
484483a07b85d580e8b09289de0bc02c,credit_card,1,137.6,4,34.4,34.4,1,0
e6c0c1754a4772066631827775c805d6,credit_card,1,245.85,2,122.93,122.93,0,0
161ebde0e43f4055e358fa509d9565e5,debit_card,1,111.8,1,111.8,111.8,0,0
7c9530126f54f0e17dc894c9ff16fa26,credit_card,1,165.29,3,55.1,55.1,1,0
a5274036a39a838ac50a4efaf8d0d66d,credit_card,1,75.11,2,37.56,37.56,1,0
4ae00507ab69f40106a7c87aa6a1531f,credit_card,1,248.7,3,82.9,82.9,1,0
5abe202b4aa14c9b12e9661641d2f8e0,credit_card,1,71.51,2,35.76,35.76,1,0
88768bc53525534c6a8016a7318be286,credit_card,2,100.0,3,33.33,33.33,1,0
d0f9f41e51b973c669a8c5f4c629eda9,boleto,1,172.45,1,172.45,172.45,0,0
e0281f23b49ca718b12ff1af3140db6d,credit_card,1,178.92,5,35.78,35.78,1,0
9be87d9a7a1fbeef85d11ae236ce4609,credit_card,1,236.29,10,23.63,23.63,1,0
26d3771b463a99f7dca5a96346871d48,credit_card,1,805.06,1,805.06,178.25,0,0
1ac04fcb479aaae425488d963ebd0847,credit_card,1,106.43,7,15.2,15.2,1,0
5d2d00e8bfcca1d76a0335b147b1d020,boleto,1,156.53,1,156.53,156.53,0,0
253c6937d7acacfc1ea08401efe0a138,credit_card,1,224.12,8,28.02,28.02,1,0
f49cb3a850901782817e96752ac7a6d9,credit_card,1,111.02,10,11.1,11.1,1,0
84002f994c72707b99788fbbc6f72f3f,credit_card,1,50.03,1,50.03,50.03,1,0
541a11b1d88450d6afe20b72118476e8,credit_card,1,526.96,5,105.39,105.39,1,0
68c3f2fc647e6d809af24b6ccbe84388,credit_card,1,65.84,6,10.97,10.97,1,0
621e872311397c42f0b553c82785d56e,credit_card,1,42.48,1,42.48,42.48,1,0
5d90613dda6344621749ba10ca8286a6,voucher,2,2.25,1,2.25,2.25,1,1
08dfcccb31a3a2b6f527d245ebd3310b,credit_card,1,137.53,2,68.77,68.77,0,0
ada2aa22aa5d4a7ae4092124f8974813,credit_card,1,69.73,1,69.73,69.73,0,0
c3716204ec5bc2bc5593bee858279148,credit_card,1,88.49,4,22.12,22.12,1,0
8de6e40b8573fbdbb0f6e31af3b8006f,credit_card,1,83.22,1,83.22,83.22,0,0
f040548f17724acbc8219bf466b7fed2,credit_card,1,133.05,3,44.35,44.35,1,0
ecc7087acdf5c36b3e115a2638bcfb92,credit_card,1,104.37,6,17.4,17.4,1,0
2bf01051ff9e5195111fd7ffaf865240,boleto,1,85.49,1,85.49,85.49,0,0
e11780f33e850a77d1b3c2fa13ed5d4b,boleto,1,175.57,1,175.57,175.57,0,0
4932f0177140a9a8b32264ac6f41ac5f,credit_card,1,74.49,5,14.9,14.9,1,0
832bbf6ed9792bf0ddeca0d0c0d332b5,credit_card,1,115.15,2,57.58,57.58,1,0
baf8c1534a8e5161869ead8d0d8986c7,boleto,1,47.68,1,47.68,47.68,1,0
bae57c09bbe07561fcbfefd604dafba8,boleto,1,226.72,1,226.72,178.25,0,0
aca96b69ba4057df4db12d4ca151c400,credit_card,1,165.7,2,82.85,82.85,0,0
ec9dc57817baa3a581380d5940fda322,boleto,1,1158.54,1,1158.54,178.25,0,0
b8cbd785d723a9bb46690512ee7b5440,credit_card,1,63.88,2,31.94,31.94,1,0
57dc71776356b30418cf133f68678b44,credit_card,1,122.64,1,122.64,122.64,0,0
655ad03e23e4483c96fdd1139788fee9,credit_card,1,129.59,4,32.4,32.4,1,0
a47dd39bbaabbd5ae4ea18dd43cdef11,credit_card,1,84.4,8,10.55,10.55,1,0
ef1cba939b3e4639c534c42c2617fa9c,credit_card,1,143.39,1,143.39,143.39,0,0
40af8092cfca37c02ef8a817574f6edb,credit_card,1,354.59,1,354.59,178.25,0,0
982220161ff9c42b0027046477302c9b,boleto,1,77.78,1,77.78,77.78,0,0
4b93eeee7d99794a3ea259b23131bb2d,credit_card,1,321.82,10,32.18,32.18,1,0
56ecd129e9283080044e40f77065b350,boleto,1,86.25,1,86.25,86.25,0,0
a3925c1c7a9d4544b8b2a2d34988be43,credit_card,1,72.45,2,36.23,36.23,1,0
64dc52176d3e6cca1ae75c53eb0e727a,boleto,1,226.71,1,226.71,178.25,0,0
2fdd596723c47b1dd0dcade4d2cd1df4,debit_card,1,97.89,1,97.89,97.89,0,0
ef1470cc5437e2d2d5e2ad587712a406,credit_card,1,138.84,6,23.14,23.14,1,0
a9ed648a6ef557d5075c383b251b4997,credit_card,1,205.53,8,25.69,25.69,1,0
826a9236d33be907c46cf80986795f73,credit_card,1,50.09,5,10.02,10.02,1,0
de2e5a0863ec922ee9fb96b8b3395de2,boleto,1,57.51,1,57.51,57.51,1,0
94843ea453d12bb3fc1b4b2f73cb1f82,credit_card,1,110.33,1,110.33,110.33,0,0
f2f616e4c56d8103f49253d232898fa6,credit_card,1,198.26,6,33.04,33.04,1,0
d34b43bca6cc1cb6d49c06d6090770eb,credit_card,1,385.74,8,48.22,48.22,1,0
9ab8b682f4ecc3c07216e7376007829e,credit_card,1,212.83,5,42.57,42.57,1,0
60b17021cb20c803ad265dc1847f06a4,credit_card,1,152.64,1,152.64,152.64,0,0
e4d30fd714b8811d4c77924ca7e95c42,credit_card,1,73.13,4,18.28,18.28,1,0
4cbe4b6de34cedf25c083ae816e4dc97,credit_card,1,104.7,4,26.18,26.18,1,0
66c76ccb13c70d0badbc7764358ee4c0,credit_card,1,184.57,1,184.57,178.25,0,0
5d67a487bcc575e994f0e84e84823af2,voucher,2,100.0,1,100.0,100.0,0,1
c7ecacd47d6d485595133ef36fc23570,credit_card,1,33.68,1,33.68,33.68,1,0
b12e06af2feaab15941320b70896b799,credit_card,1,128.87,3,42.96,42.96,1,0
1fd64d652fae27df0e9aac1f4e605984,credit_card,1,197.35,2,98.68,98.68,0,0
049b358d74d74c40f7305eb4a4bc378e,credit_card,1,95.34,2,47.67,47.67,1,0
e4f669bb9b79875231a2cf27ab8dd229,voucher,2,354.23,1,354.23,178.25,0,1
db4154596e2ed7948afb50d3fb3dccfb,credit_card,1,105.87,1,105.87,105.87,0,0
3e61448e4e84529ceb5c325efe9f078b,boleto,1,36.78,1,36.78,36.78,1,0
4244beeae3f68e6527250aa88ea5346c,credit_card,1,223.5,4,55.88,55.88,1,0
b99a2af18c8b691f20039d4696badee2,credit_card,1,32.29,1,32.29,32.29,1,0
6b8dd07cb17dc25d9b06936cea822e90,boleto,1,237.62,1,237.62,178.25,0,0
428379472fdd9b3d36d545677e852e77,credit_card,1,120.09,6,20.02,20.02,1,0
b37e0e48a41066cd3053d9f68bb2e7b2,credit_card,1,61.79,3,20.6,20.6,1,0
471f7bcf95321e4e00d947114c884bd3,credit_card,1,111.49,1,111.49,111.49,0,0
ce96aaaf67d8c7585475ecf3f8c3ff7a,credit_card,1,146.5,1,146.5,146.5,0,0
1d4fff6b3a70a427fcd88a848c3b6050,credit_card,1,153.09,1,153.09,153.09,0,0
afee33d890fd033519fe6309de74c611,credit_card,1,87.81,3,29.27,29.27,1,0
a4e62639ac0ca7429854efc494c1915f,boleto,1,47.8,1,47.8,47.8,1,0
c0524fb1b4c905d054adbddaffa2380c,boleto,1,97.71,1,97.71,97.71,0,0
038f8b45fafa1130d2557e5b8dfd5d71,credit_card,1,27.39,2,13.7,13.7,1,0
06a6627d9cc91a04e9d146bf65fee0a2,credit_card,1,113.62,1,113.62,113.62,0,0
54eb0622bfe39fbc377326bc9f327a6a,credit_card,1,124.94,1,124.94,124.94,0,0
1356d83749ce580e0dcd124b1b024a0d,credit_card,1,46.3,1,46.3,46.3,1,0
ac7431b880a4ca43d70096a6dfa49071,boleto,1,47.0,1,47.0,47.0,1,0
9e1516d69461cbce6204729191230717,boleto,1,156.33,1,156.33,156.33,0,0
f422805096570eb55302abeb0c77137d,boleto,1,87.62,1,87.62,87.62,0,0
b0720f1f1ffe718701fefe87c8bf605b,credit_card,1,90.76,1,90.76,90.76,0,0
1e697d52faeb26c57898a78240fec685,credit_card,1,243.25,2,121.63,121.63,0,0
e7ab20977cf6ea5cc4a63b3ecf897dd3,credit_card,1,1511.86,10,151.19,151.19,1,0
97b91c745aa3a478f4e00df4c15069e6,credit_card,1,125.16,10,12.52,12.52,1,0
8782135cf0f7ffe6fb80bf501a37ecd2,boleto,1,34.42,1,34.42,34.42,1,0
9105a0f2573fc723a25f05db30a3117a,credit_card,1,106.08,5,21.22,21.22,1,0
5c76bd3547c43e1796cc38f9906197d8,credit_card,1,57.73,1,57.73,57.73,1,0
73aca43a4a4709c819920271b2743341,credit_card,1,326.24,6,54.37,54.37,1,0
9004b30a5d18b572f851753f41d795c8,credit_card,1,145.79,2,72.9,72.9,0,0
6cac054c444c98466bfa9af759df2f8a,credit_card,1,71.95,1,71.95,71.95,0,0
741d4024ced714e4b92ccf04f55ff986,credit_card,1,34.69,1,34.69,34.69,1,0
0800193c2810da8b955ec8cae2b82e11,credit_card,1,124.73,1,124.73,124.73,0,0
25c0c95ad63107ee2478a09c851a6a67,credit_card,1,217.22,2,108.61,108.61,0,0
233962c509ebbdb05dacfbe831d15d5b,credit_card,1,108.18,10,10.82,10.82,1,0
365a8708db2878154916b372f72e17ef,boleto,1,123.89,1,123.89,123.89,0,0
416e49799e9260d93c8f636ce6661a55,credit_card,1,94.4,4,23.6,23.6,1,0
e995d128a5a5bd59d704a736c4a75fd5,credit_card,1,73.68,7,10.53,10.53,1,0
9c64b3536fb98572dd79bdaaab529f2f,credit_card,1,368.04,3,122.68,122.68,1,0
1fc4c658ba7a1f8edf3492ce534944ee,credit_card,1,76.18,1,76.18,76.18,0,0
cecf84099dc3067ec87149ddac39105a,credit_card,1,58.63,1,58.63,58.63,1,0
48bf48be5229515b4e7beebaf2eb2d98,credit_card,1,160.57,1,160.57,160.57,0,0
51fa5b2b3ea1aa99dc3cea8f008216ce,credit_card,1,198.54,2,99.27,99.27,0,0
02a065131a2d2b72b45e2c63135606ad,boleto,1,759.75,1,759.75,178.25,0,0
c5012f56f488e3d08eb8140afb31342c,credit_card,1,40.35,1,40.35,40.35,1,0
e96a4c3bfb4afc0cb895a76f5ba0440b,credit_card,1,61.38,1,61.38,61.38,1,0
4c520618a0cc5957cd116b12a553770d,credit_card,1,74.03,2,37.02,37.02,1,0
304420b2003f38e05acd16b80728e66c,credit_card,1,193.82,2,96.91,96.91,0,0
892bc6b7b20e6f3955f2c64cfacac80f,voucher,2,71.97,1,71.97,71.97,0,1
11a6156f787eb963fb211db50db44d99,credit_card,1,1843.85,10,184.39,178.25,1,0
d677832afa9db3b30b1ae12129ef4018,credit_card,1,377.0,4,94.25,94.25,1,0
227881fdf69e55ab7906b7a818dd5e39,credit_card,1,46.18,1,46.18,46.18,1,0
f7b13a5afd48ca5bcf589a25d5377b00,credit_card,1,2404.72,10,240.47,178.25,1,0
504d232ad4b0cb2e0d3e8c99a98c9938,credit_card,1,90.88,2,45.44,45.44,1,0
e7f7f03bc8d696fdb62476341f1506f4,credit_card,1,88.92,1,88.92,88.92,0,0
fb2396a74aaecef7121159fc69a5a7d9,credit_card,1,245.35,5,49.07,49.07,1,0
fab5dff71a23a54ed252a564cbfd4826,credit_card,1,251.09,1,251.09,178.25,0,0
49f879aa078787ff9ca5e831515407b9,boleto,1,133.58,1,133.58,133.58,0,0
7b93e2f7db1b7cf907cffcfc02ce5455,credit_card,1,114.89,1,114.89,114.89,0,0
6e13ace2f7bb821f2056594df3c2b7dc,credit_card,1,82.98,1,82.98,82.98,0,0
