geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
2245,-23.48563116541637,-46.60867648098566,sao paulo,SP
2246,-23.487540150152924,-46.6024507076,sao paulo,SP
2247,-23.4867346239252,-46.60232366472388,sao paulo,SP
2248,-23.48220703719198,-46.6000034089676,sao paulo,SP
2249,-23.488011838190317,-46.59886291326677,sao paulo,SP
2250,-23.48664048542905,-46.59554132653355,são paulo,SP
2251,-23.475253672773956,-46.584670096312514,sao paulo,SP
2252,-23.477839999999958,-46.588239999999985,são paulo,SP
2253,-23.479020649460434,-46.59546660727678,sao paulo,SP
2254,-23.477912549541234,-46.59321373175024,sao paulo,SP
2255,-23.47593903497028,-46.593010331380974,sao paulo,SP
2256,-23.473347139332876,-46.58279574479199,sao paulo,SP
2257,-23.472180260931058,-46.582416679625,sao paulo,SP
2258,-23.477057444630386,-46.58387400000001,sao paulo,SP
2259,-23.47170142914206,-46.58174622222747,sao paulo,SP
2260,-23.469282984736562,-46.57573747085809,sao paulo,SP
2261,-23.467961586450702,-46.577858092292644,sao paulo,SP
2262,-23.464760857060433,-46.57498702914191,sao paulo,SP
2263,-23.462905117404343,-46.57463824493624,são paulo,SP
2264,-23.462201640025363,-46.57620489953253,sao paulo,SP
2265,-23.47651943519532,-46.595549677073116,são paulo,SP
2266,-23.480253838190322,-46.6008627418778,sao paulo,SP
2267,-23.477652733279466,-46.599490566333884,são paulo,SP
2268,-23.46913690980433,-46.59588752775692,sao paulo,SP
2269,-23.4709827171793,-46.59592980336426,sao paulo,SP
2270,-23.47190666833055,-46.5943318112701,sao paulo,SP
2271,-23.468628062434284,-46.58775713544678,sao paulo,SP
2272,-23.469863154596318,-46.58785305259964,sao paulo,SP
2273,-23.46559776078362,-46.585290914995696,sao paulo,SP
2274,-23.467999285042406,-46.58967981196261,sao paulo,SP
2275,-23.464950537884476,-46.58771395628713,sao paulo,SP
2276,-23.4598619753015,-46.584556130301834,são paulo,SP
2277,-23.463956660659832,-46.581812767103735,sao paulo,SP
2278,-23.463388236090097,-46.58223677246084,sao paulo,SP
2279,-23.462680651682128,-46.573201970021366,sao paulo,SP
2280,-23.453744374689816,-46.57241394656361,sao paulo,SP
2281,-23.449178934155494,-46.574350949321804,sao paulo,SP
2282,-23.443303500000003,-46.56802725,sao paulo,SP
2284,-23.469703196411846,-46.56868272083551,sao paulo,SP
2286,-23.40858677491484,-46.57960324340701,sao paulo,SP
2288,-23.432886000000003,-46.57132349999999,sao paulo,SP
2289,-23.41978761642338,-46.581696587281485,sao paulo,SP
2290,-23.532175489907207,-46.62610624390132,sao paulo,SP
2301,-23.48834327699232,-46.61232256549716,sao paulo,SP
2302,-23.48576201610016,-46.61410660283337,sao paulo,SP
2303,-23.481922976686477,-46.60752027407813,sao paulo,SP
2304,-23.48177109714923,-46.602701847769616,sao paulo,SP
2305,-23.480318713083765,-46.60690160739265,sao paulo,SP
2306,-23.46621393228113,-46.603454334699194,sao paulo,SP
2307,-23.478241661953916,-46.607829060649735,são paulo,SP
2308,-23.478112917565944,-46.60488473604941,sao paulo,SP
2309,-23.477262139332883,-46.60430128074323,sao paulo,SP
2310,-23.47271172300768,-46.60023324424372,sao paulo,SP
2311,-23.468511258670453,-46.59960014348781,sao paulo,SP
2312,-23.464135215101827,-46.60239500444339,são paulo,SP
2313,-23.46379985680064,-46.60076370428178,sao paulo,SP
2314,-23.461367857060445,-46.60110519677997,sao paulo,SP
2315,-23.459524941716193,-46.5954055516187,sao paulo,SP
2316,-23.459965658895484,-46.59480043450284,sao paulo,SP
2317,-23.457938427145233,-46.59264167638062,sao paulo,SP
2318,-23.450704210489135,-46.58624168717995,sao paulo,SP
2319,-23.451652564152525,-46.5986382059101,sao paulo,SP
2320,-23.4494062492354,-46.598173637803676,sao paulo,SP
2321,-23.448463972435732,-46.589583265102426,sao paulo,SP
2322,-23.444815725229375,-46.5910403680247,sao paulo,SP
2323,-23.43913057507646,-46.583516766028055,são paulo,SP
2324,-23.70652699541374,-46.68474892589478,sao paulo,SP
2325,-23.455044955449516,-46.587508606161045,sao paulo,SP
2326,-23.447105343838373,-46.57509768767673,sao paulo,SP
2327,-23.44398478282013,-46.57518023764137,sao paulo,SP
2328,-23.43381641578083,-46.571176402870464,sao paulo,SP
2329,-23.44739501994297,-46.57868083190876,sao paulo,SP
2330,-23.482970433810337,-46.613435218420044,sao paulo,SP
2331,-23.482723455236894,-46.61338694827899,são paulo,SP
2332,-23.47195149652651,-46.61741313455207,sao paulo,SP
2333,-23.47252839107451,-46.61817353729662,sao paulo,SP
2334,-23.48332538357661,-46.61932802207276,são paulo,SP
2335,-23.48166721510183,-46.61387442062436,sao paulo,SP
2336,-23.48192866556059,-46.61573017568816,sao paulo,SP
2337,-23.47938464086209,-46.6130076500087,sao paulo,SP
2338,-23.475270792399986,-46.617651676236406,sao paulo,SP
2339,-23.477869005280123,-46.614238345259444,sao paulo,SP
2340,-23.466900306548325,-46.6161273856765,sao paulo,SP
2341,-23.469038932726072,-46.616883936976215,sao paulo,SP
2342,-23.475183433521877,-46.609382373708875,sao paulo,SP
2343,-23.470145832361936,-46.606323776992326,sao paulo,SP
2344,-23.469352858874245,-46.607663926474466,sao paulo,SP
2345,-23.468623477276118,-46.6163016434943,sao paulo,SP
2346,-23.472004872323875,-46.60844051151254,sao paulo,SP
2347,-23.467393435743585,-46.60863441006413,são paulo,SP
2348,-23.460260301690816,-46.61350476602803,são paulo,SP
2349,-23.45918983596862,-46.60655848917997,sao paulo,SP
2350,-23.456285528997668,-46.59099294754458,são paulo,SP
2351,-23.455448837609023,-46.599839035043615,sao paulo,SP
2352,-23.455505545934557,-46.59731321579431,são paulo,SP
2353,-23.45318688842405,-46.605522022621045,sao paulo,SP
2354,-23.45517382082503,-46.60371398903354,sao paulo,SP
2355,-23.45468952178431,-46.61376216180969,sao paulo,SP
2356,-23.451430547319536,-46.61710882070517,são paulo,SP
2357,-23.449674740492828,-46.61590796502972,sao paulo,SP
2358,-23.449656835757853,-46.607489646962776,sao paulo,SP
2359,-23.44565748972094,-46.61972975215229,sao paulo,SP
2360,-23.435346102217686,-46.578029947038885,sao paulo,SP
2361,-23.437370168474775,-46.581905325841056,são paulo,SP
2362,-23.434150499999994,-46.571647500000005,sao paulo,SP
2363,-23.432741381448796,-46.57609304024383,são paulo,SP
2364,-23.43246445126898,-46.58121839763671,sao paulo,SP
2365,-23.425273167115044,-46.58489999999999,sao paulo,SP
2366,-23.439484341104503,-46.59159597890817,são paulo,SP
2367,-23.420118017485137,-46.58987751318596,sao paulo,SP
2368,-23.415630086877442,-46.58273425353455,sao paulo,SP
2370,-23.461338719401,-46.62110142630852,sao paulo,SP
2371,-23.459810615875128,-46.61861114501701,sao paulo,SP
2372,-23.46011843825374,-46.62452278282069,sao paulo,SP
2373,-23.451655265814967,-46.61974377265469,sao paulo,SP
2374,-23.457161242022035,-46.62052359201333,sao paulo,SP
2375,-23.454655554532888,-46.626193592561606,sao paulo,SP
2376,-23.457176559813018,-46.628579252293825,sao paulo,SP
2377,-23.45681372078598,-46.632543731750246,sao paulo,SP
2378,-23.4647494367062,-46.62940309888339,sao paulo,SP
2401,-23.495953226993954,-46.62593153618463,são paulo,SP
2402,-23.497361528449414,-46.62450053996194,sao paulo,SP
2403,-23.495859063275475,-46.62914999278663,são paulo,SP
2404,-23.49148054731953,-46.62817074271453,sao paulo,SP
2405,-23.49086288706772,-46.63414969747246,sao paulo,SP
2406,-23.489451796554924,-46.630290341392964,sao paulo,SP
2407,-23.48535959449485,-46.624283978908174,sao paulo,SP
2408,-23.48315834471119,-46.62804716833054,sao paulo,SP
2409,-23.47995055176294,-46.62257040605342,sao paulo,SP
2410,-23.477127282761018,-46.622010192641916,são paulo,SP
2411,-23.47416101610016,-46.62516585290548,sao paulo,SP
2413,-23.486684521784305,-46.64422386663972,sao paulo,SP
2415,-23.470167614490144,-46.630430056350555,sao paulo,SP
2416,-23.475397138496163,-46.6270734970858,são paulo,SP
2417,-23.47574052178431,-46.6308894970858,sao paulo,SP
2418,-23.469405899382153,-46.62881197029413,são paulo,SP
2419,-23.475820389953256,-46.6383451851232,sao paulo,SP
2420,-23.47232153788447,-46.63734175243804,são paulo,SP
2421,-23.47426736081135,-46.63169094754457,sao paulo,SP
2422,-23.47238835137629,-46.63419333527614,sao paulo,SP
2423,-23.46752317513988,-46.631549053840395,sao paulo,SP
2430,-23.482295622540228,-46.647257882739886,sao paulo,SP
2431,-23.485313776848084,-46.63663488689484,sao paulo,SP
2432,-23.48637562975358,-46.63541268304572,sao paulo,SP
2433,-23.482299132667777,-46.63539055536961,sao paulo,SP
2434,-23.484186461278803,-46.64000855037795,sao paulo,SP
2435,-23.48018497085809,-46.64439758021234,sao paulo,SP
2436,-23.479927669167274,-46.636987635726186,sao paulo,SP
2440,-23.476152132667778,-46.64940646794389,sao paulo,SP
2441,-23.474332393559937,-46.63952444226446,são paulo,SP
2442,-23.473211060505506,-46.64329769969416,sao paulo,SP
2443,-23.473387414103502,-46.64749129087078,sao paulo,SP
2450,-23.499799145709524,-46.637668733423695,são paulo,SP
2451,-23.49863313324123,-46.64218996703503,sao paulo,SP
2452,-23.49600831141434,-46.645445592705826,sao paulo,SP
2460,-23.488810438802002,-46.639620707051755,sao paulo,SP
2461,-23.48835711740433,-46.64095498043737,sao paulo,SP
2462,-23.48974192284607,-46.64300419331751,sao paulo,SP
2463,-23.490045250612457,-46.64419142885248,sao paulo,SP
2464,-23.497577927001014,-46.64216746696294,são paulo,SP
2465,-23.480616568678514,-46.658011499999986,sao paulo,SP
2466,-23.4966155173745,-46.64051768983267,são paulo,SP
2467,-23.490677389797764,-46.64823857364237,sao paulo,SP
2468,-23.486764892202768,-46.64928473998495,sao paulo,SP
2469,-23.485482000000005,-46.643553,sao paulo,SP
2470,-23.484385582289825,-46.64701079615089,sao paulo,SP
2471,-23.48160418373822,-46.64947725797797,sao paulo,SP
2472,-23.476243640313832,-46.65895442102839,sao paulo,SP
2473,-23.47943747821568,-46.65287253136361,sao paulo,SP
2474,-23.47747537330483,-46.65706214544971,sao paulo,SP
2475,-23.481059081597326,-46.64630746073055,sao paulo,SP
2478,-23.47745354954124,-46.659314231750244,sao paulo,SP
2479,-23.47500103303704,-46.65152350014422,sao paulo,SP
2501,-23.514912288431226,-46.66118358067858,sao paulo,SP
2508,-23.509848068295792,-46.66369014308379,sao paulo,SP
2510,-23.513707394631975,-46.65262935449776,sao paulo,SP
2511,-23.509961790178288,-46.65233489425243,sao paulo,SP
2512,-23.51438813101735,-46.65712201599386,são paulo,SP
2513,-23.513987860118853,-46.655756486265766,sao paulo,SP
2514,-23.510698124069435,-46.65449774409951,sao paulo,SP
2515,-23.510081986121538,-46.65907867000398,sao paulo,SP
2516,-23.508354237578633,-46.65957074660967,sao paulo,SP
2517,-23.508283698793687,-46.66291567895216,sao paulo,SP
2518,-23.509848068295792,-46.66369014308379,sao paulo,SP
2519,-23.50233051501402,-46.65835292379554,sao paulo,SP
2520,-23.50284477308609,-46.65309249323402,sao paulo,SP
2521,-23.506099354434706,-46.668146903831705,sao paulo,SP
2522,-23.503963536499494,-46.66038180489347,sao paulo,SP
2523,-23.504406496249086,-46.658011499999986,são paulo,SP
2524,-23.504007352761263,-46.651191936436064,são paulo,SP
2525,-23.503367609210027,-46.647910445467105,sao paulo,SP
2526,-23.501890373016366,-46.647411585204004,sao paulo,SP
2530,-23.500984159587976,-46.66206510421836,sao paulo,SP
2531,-23.497606194558262,-46.648251099226705,sao paulo,SP
2532,-23.502208075220693,-46.65218075673722,sao paulo,SP
2533,-23.49400488481736,-46.6585308126551,sao paulo,SP
2534,-23.493403026920195,-46.6565336194818,sao paulo,SP
2535,-23.497646133504492,-46.64891014738295,sao paulo,SP
2536,-23.49922790230251,-46.645314297247424,sao paulo,SP
2537,-23.49047730336426,-46.653603710658416,sao paulo,SP
2538,-23.499356856512183,-46.653051426308515,sao paulo,SP
2539,-23.496037070694424,-46.65876943088681,sao paulo,SP
2540,-23.488148021928545,-46.65593289800332,sao paulo,SP
2541,-23.4871311268394,-46.65633847960066,sao paulo,SP
2542,-23.491063568866426,-46.65843073802887,sao paulo,SP
2543,-23.48074014100632,-46.659871042876134,sao paulo,SP
2544,-23.48781635276127,-46.66035086081135,sao paulo,SP
2545,-23.488690107132555,-46.66370122883606,sao paulo,SP
2546,-23.51170873327946,-46.67063217816963,sao paulo,SP
2550,-23.505570359702414,-46.671705005463274,sao paulo,SP
2551,-23.502726293092486,-46.66973731626178,são paulo,SP
2552,-23.49507145268046,-46.66398283236194,sao paulo,SP
2553,-23.497336089647405,-46.6659818746898,sao paulo,SP
2554,-23.496493222315195,-46.66693943158864,sao paulo,SP
2555,-23.49568598834324,-46.66534314210284,sao paulo,SP
2556,-23.496412641998997,-46.669439880452444,sao paulo,SP
2557,-23.498473989435023,-46.67225220650763,sao paulo,SP
2558,-23.497496298084148,-46.675343567026374,sao paulo,SP
2559,-23.492391737651655,-46.670663844985945,sao paulo,SP
2560,-23.495595527612686,-46.67180248612152,sao paulo,SP
2561,-23.492695451602017,-46.672958528105276,sao paulo,SP
2562,-23.48576555759132,-46.673949415488465,sao paulo,SP
2563,-23.49105118679665,-46.661617267557254,sao paulo,SP
2564,-23.486667799613354,-46.671733493334905,sao paulo,SP
2565,-23.4864404948641,-46.668214844018706,sao paulo,SP
2566,-23.481500868613107,-46.67152597445245,sao paulo,SP
2567,-23.480672705972854,-46.66624839779656,sao paulo,SP
2577,-23.488182953372952,-46.678903941716186,sao paulo,SP
2598,-23.512857653067115,-46.671011894540875,sao paulo,SP
2610,-23.477099729800205,-46.66438407975521,sao paulo,SP
2611,-23.46658982202164,-46.63928171838316,sao paulo,SP
2612,-23.472187009435064,-46.6629481470945,são paulo,SP
2613,-23.473961696087468,-46.658943496681786,sao paulo,SP
2614,-23.4717225298344,-46.65764092339433,são paulo,SP
2615,-23.47215790259097,-46.652693804605015,sao paulo,SP
2616,-23.466439467107186,-46.655328676669086,sao paulo,SP
2617,-23.466401539269448,-46.65869529017828,sao paulo,SP
2618,-23.46937914516126,-46.649749315857754,sao paulo,SP
2630,-23.463790606440067,-46.64074340230249,sao paulo,SP
2631,-23.46055920843672,-46.64148554593456,sao paulo,SP
2632,-23.461841210658434,-46.64877839578162,sao paulo,SP
2633,-23.463342849010356,-46.653015818627715,sao paulo,SP
2634,-23.456904580068123,-46.649764204830035,sao paulo,SP
2635,-23.456979450458757,-46.6449914074384,sao paulo,SP
2636,-23.45225751885691,-46.64440078490361,sao paulo,SP
2637,-23.45482391450752,-46.64863748626578,sao paulo,SP
2643,-23.468098777136547,-46.65037805288812,sao paulo,SP
2649,-23.463323371631382,-46.66492384554791,sao paulo,SP
2650,-23.462789845692136,-46.655480671937234,sao paulo,SP
2651,-23.461433999999997,-46.660623532748595,são paulo,SP
2652,-23.454897474060743,-46.656832022216996,sao paulo,SP
2653,-23.45343176325808,-46.65837495198797,são paulo,SP
2670,-23.46648961641492,-46.66547718608287,sao paulo,SP
2671,-23.468540877603996,-46.66436133472787,sao paulo,SP
2672,-23.463174457672114,-46.66577138620233,sao paulo,SP
2673,-23.4660197389804,-46.66869391662957,são paulo,SP
2674,-23.45555369969415,-46.667801110335205,sao paulo,SP
2675,-23.45629115459632,-46.67334997293555,sao paulo,SP
2676,-23.45353052443865,-46.67115467015038,sao paulo,SP
2677,-23.454068490285312,-46.66476454680487,são paulo,SP
2678,-23.453385856619807,-46.659614364632056,sao paulo,SP
2679,-23.45618306050551,-46.66718365751051,sao paulo,SP
2680,-23.450797267557256,-46.673849425616034,sao paulo,SP
2701,-23.513340825110337,-46.67355659617458,sao paulo,SP
2710,-23.507516881210677,-46.67373228420568,sao paulo,SP
2712,-23.504903077990647,-46.67707049278663,sao paulo,SP
2713,-23.505161131554583,-46.68353770077557,sao paulo,SP
2714,-23.50458463113856,-46.68450923397194,sao paulo,SP
2715,-23.503730489324187,-46.676623363725525,são paulo,SP
2716,-23.488582205603503,-46.68348067108726,sao paulo,SP
2717,-23.493746205672256,-46.685192018074005,sao paulo,SP
2720,-23.500974832432366,-46.67359346270272,sao paulo,SP
2721,-23.50013529892086,-46.67454325298629,são paulo,SP
2722,-23.50292613711118,-46.68379364501703,sao paulo,SP
2723,-23.500015752986307,-46.67995344809283,são paulo,SP
2724,-23.496480303912524,-46.680911145853734,sao paulo,SP
2725,-23.500254027756917,-46.682741131975284,sao paulo,SP
2726,-23.498900863725535,-46.6872110471753,sao paulo,SP
2727,-23.496813366639724,-46.68634403996195,sao paulo,SP
2728,-23.50042161449157,-46.68895389198901,sao paulo,SP
2729,-23.504310471002327,-46.69241302553522,são paulo,SP
2730,-23.497960253678794,-46.69051328711988,sao paulo,SP
2731,-23.498768612632283,-46.693248483843014,sao paulo,SP
2732,-23.498476313347588,-46.69549342492354,sao paulo,SP
2733,-23.49431960199667,-46.69376307285475,sao paulo,SP
2734,-23.490902766028043,-46.69456990313923,sao paulo,SP
2735,-23.4927595434244,-46.69382278282069,sao paulo,SP
2736,-23.49015297890818,-46.69092062323272,sao paulo,SP
2737,-23.48783178573488,-46.6888785663339,sao paulo,SP
2738,-23.487724173466447,-46.687311874689804,sao paulo,SP
2739,-23.47442355785111,-46.67114164071784,são paulo,SP
2750,-23.493880549761055,-46.67953234622359,sao paulo,SP
2751,-23.491318023313525,-46.68182116763805,sao paulo,SP
2752,-23.49446991978765,-46.682611627531884,sao paulo,SP
2753,-23.491716582533527,-46.683087122038366,sao paulo,SP
2754,-23.489537144324544,-46.67620566541635,são paulo,SP
2755,-23.487733452660684,-46.67951717773239,sao paulo,SP
2756,-23.48698283375907,-46.67716445714488,sao paulo,SP
2757,-23.486292754371277,-46.68430120705175,sao paulo,SP
2758,-23.48402398972822,-46.68374452761268,são paulo,SP
2759,-23.484629556206336,-46.68095809478331,sao paulo,SP
2760,-23.481459366639722,-46.67919096725142,sao paulo,SP
2762,-23.48257446517394,-46.67382873258696,sao paulo,SP
2763,-23.481276247516305,-46.67405709748256,sao paulo,SP
2764,-23.47758322675859,-46.680417644324535,sao paulo,SP
2765,-23.47627225506378,-46.67409687316061,sao paulo,SP
2801,-23.484855102241017,-46.70008892683782,sao paulo,SP
2802,-23.48381025284207,-46.69528157314321,sao paulo,SP
2803,-23.48685500805008,-46.69374941548847,sao paulo,SP
2804,-23.48564720566677,-46.698120980148914,sao paulo,SP
2805,-23.477215662502164,-46.69750484110452,sao paulo,SP
2806,-23.46975160634726,-46.69820859127132,sao paulo,SP
2807,-23.47035940161001,-46.69975140452419,sao paulo,SP
2808,-23.468835478215688,-46.704123031363594,são paulo,SP
2809,-23.473255976686474,-46.704333274078124,sao paulo,SP
2810,-23.447132161809677,-46.71708356160202,sao paulo,SP
2811,-23.47457972011701,-46.70289101639184,sao paulo,SP
2812,-23.459614506287313,-46.71301732218282,sao paulo,SP
2813,-23.451415113265252,-46.71236014565277,sao paulo,SP
2814,-23.460542507905853,-46.71112127546312,sao paulo,SP
2815,-23.4447480313636,-46.71467286511052,sao paulo,SP
2816,-23.461646151834216,-46.709547878343095,são paulo,SP
2817,-23.46311160421837,-46.70194900222171,sao paulo,SP
